id,franchise_id,franchise_name,restaurant_franchise_id,country,city,lat,lng,geohash
206158430235,28,The Spicy Pickle,53370,ES,Barcelona,41.384,2.161,sp3e
60129542176,33,The Blue Elephant,71555,US,Toledo,41.649,-83.665,dpks
137438953499,28,The Spicy Pickle,11038,IT,Milan,45.47,9.193,u0nd
77309411359,32,The Orange Peeler,78190,IT,Milan,45.463,9.21,u0nd
206158430272,65,Chef's Corner,53370,FR,Paris,48.868,2.354,u09w
214748364868,69,Dragonfly Cafe,92040,GB,London,51.499,-0.209,gcpu
171798691844,5,The Hungry Hippo,65939,US,Jackson,35.662,-88.857,dn2f
188978561053,30,The Wine Cellar,3642,ES,Barcelona,41.394,2.162,sp3e
231928234026,43,The Food House,33573,FR,Paris,48.854,2.308,u09t
146028888144,81,The Oak Room,70611,GB,London,51.516,-0.118,gcpv
103079215126,23,The Hungry Pig,4340,US,Somerset,37.072,-84.618,dnef
85899345957,38,Cafe Viva,18952,IT,Milan,45.485,9.207,u0nd
120259084290,3,Spice Bazaar,59829,US,Palm Harbor,28.107,-82.74,dhvp
34359738394,27,The Corner Cafe,50333,IT,Milan,45.467,9.184,u0nd
197568495689,74,Garden of Eatin',24784,GB,London,51.489,-0.121,gcpu
68719476789,54,The Spice House,77517,GB,Paddington,51.513,-0.178,gcpv
77309411333,6,The Daily Grind,78190,US,Savannah,32.103,-81.149,djwq
111669149749,54,The Spice House,84488,GB,London,51.49,-0.146,gcpu
51539607552,1,Savoria,6934,US,Whigham,16.792,-99.827,9fcp
154618822679,24,The Fisherman's Catch,41484,ES,Barcelona,41.384,2.178,sp3e
266287972431,80,The Market Cafe,11263,GB,London,51.546,-0.07,gcpv
223338299412,21,The Lazy Daisy,36937,ES,Barcelona,41.387,2.184,sp3e
163208757317,70,Earth and Vine,96638,GB,Paddington,51.52,-0.171,gcpv
25769803777,2,Bella Cucina,72230,US,Fort Lauderdale,26.124,-80.331,dhwu
231928234014,31,Bistro 42,33573,IT,Milan,45.484,9.167,u0nd
51539607604,53,The Red Rooster,6934,GB,London,51.505,-0.15,gcpv
214748364802,3,Spice Bazaar,92040,US,Waco,31.502,-97.146,9vdg
17179869240,57,The Yellow Submarine,10902,FR,Paris,48.855,2.308,u09t
128849018915,36,Blue Ocean Grill,5679,US,Belle Fourche,44.663,-103.854,9xyn
206158430256,49,The Olive Tree,53370,US,Seattle,47.623,-122.355,c22y
231928234010,27,The Corner Cafe,33573,US,Dixfield,44.531,-70.457,drvv
111669149698,3,Spice Bazaar,84488,US,Monahans,31.592,-102.902,9twg
249108103208,41,The Daily Bread,55897,US,Greenbush,44.53,-83.315,dpuv
25769803838,63,Cafe Paris,72230,GB,London,51.515,-0.161,gcpv
94489280524,13,The Firehouse,95399,US,Groveland,37.812,-119.881,9qdz
240518168584,9,The Grill House,93164,US,Dallas,32.809,-96.848,9vg4
60129542150,7,Cafe Roma,71555,US,Little River,33.875,-78.617,dq00
257698037794,35,Basilica Bistro,26468,IT,Milan,45.51,9.174,u0nd
68719476749,14,The Gourmet Garden,77517,US,Salem,37.265,-80.032,dnx5
