id,franchise_id,franchise_name,restaurant_franchise_id,country,city,lat,lng,geohash
154618822737,82,The Palate,41484,NL,Amsterdam,52.385,4.894,u176
231928234000,17,The Rustic Table,33573,ES,Barcelona,41.386,2.151,sp3e
240518168645,70,Earth and Vine,93164,GB,London,51.521,-0.078,gcpv
223338299444,53,The Red Rooster,36937,GB,London,51.514,-0.122,gcpv
120259084349,62,Cafe Luminoso,59829,GB,London,51.532,-0.11,gcpv
146028888118,55,The Steak House,70611,AT,Vienna,48.208,16.372,u2ed
60129542204,61,Blue Water Bistro,71555,GB,London,51.516,-0.157,gcpv
154618822739,84,The Pink Door,41484,NL,Amsterdam,52.387,4.835,u176
34359738432,65,Chef's Corner,50333,GB,London,51.508,0.036,u10j
68719476766,31,Bistro 42,77517,IT,Milan,45.45,9.17,u0nd
240518168610,35,Basilica Bistro,93164,US,Des Moines,41.522,-93.645,9zmk
206158430288,81,The Oak Room,53370,GB,London,51.509,-0.137,gcpv
68719476792,57,The Yellow Submarine,77517,GB,London,51.514,-0.156,gcpv
206158430270,63,Cafe Paris,53370,FR,Paris,48.864,2.336,u09t
180388626473,42,The Daily Scoop,7531,FR,Paris,48.844,2.329,u09t
188978561042,19,The Tasting Room,3642,US,Lamar,37.487,-94.299,9ysv
17179869197,14,The Gourmet Garden,10902,US,Alamosa,37.481,-105.906,9wst
77309411365,38,Cafe Viva,78190,US,Saint Ignace,45.876,-84.732,f05s
34359738408,41,The Daily Bread,50333,AT,Vienna,48.22,16.386,u2ed
17179869206,23,The Hungry Pig,10902,US,Pittsburgh,40.451,-80.106,dppn
197568495700,85,The Plum Cafe,24784,GB,London,51.521,-0.292,gcpv
128849018886,7,Cafe Roma,5679,US,Seiling,36.144,-98.925,9y3t
85899345934,15,The Pearl Kitchen,18952,US,Saint Charles,38.771,-90.495,9yzs
60129542167,24,The Fisherman's Catch,71555,US,Bayside,40.762,-73.761,dr5x
85899345926,7,Cafe Roma,18952,US,Wellton,32.673,-114.146,9myc
120259084330,43,The Food House,59829,FR,Paris,48.87,2.294,u09w
42949672978,19,The Tasting Room,89646,US,Fort Wayne,41.132,-85.157,dp73
60129542207,64,Chateau de Cuisine,71555,GB,London,51.526,-0.118,gcpv
146028888091,28,The Spicy Pickle,70611,ES,Barcelona,41.397,2.192,sp3e
266287972378,27,The Corner Cafe,11263,ES,Barcelona,41.396,2.166,sp3e
249108103168,1,Savoria,55897,US,Miami Beach,25.774,-80.132,dhx4
68719476742,7,Cafe Roma,77517,US,San Clemente,33.438,-117.622,9muq
60129542158,15,The Pearl Kitchen,71555,US,Oklahoma City,35.463,-97.601,9y69
171798691860,21,The Lazy Daisy,65939,ES,Barcelona,41.411,2.187,sp3e
94489280573,62,Cafe Luminoso,95399,NL,Amsterdam,52.36,4.881,u173
68719476774,39,Cinnamon Grill,77517,AT,Vienna,48.201,16.365,u2ed
103079215159,56,The Waffle House,4340,FR,Paris,48.866,2.367,u09t
180388626498,67,Crimson and Clover,7531,GB,London,51.574,-0.098,gcpv
163208757282,35,Basilica Bistro,96638,US,Ithaca,42.436,-76.508,dr99
154618822689,34,The Tasty Treat,41484,US,Boise,43.569,-116.216,9rtr
163208757308,61,Blue Water Bistro,96638,FR,Paris,48.879,2.339,u09w
240518168622,47,The Juicy Burger,93164,IT,Milan,45.463,9.184,u0nd
51539607601,50,The Pancake House,6934,FR,Paris,48.874,2.3,u09w
206158430276,69,Dragonfly Cafe,53370,FR,Paris,48.882,2.313,u09w
13,14,The Gourmet Garden,47732,US,Champaign,40.131,-88.244,dp1h
34359738396,29,The Olive Branch,50333,IT,Milan,45.471,9.157,u0nd
53,54,The Spice House,47732,FR,Paris,48.873,2.349,u09w
188978561028,5,The Hungry Hippo,3642,US,Enterprise,31.327,-85.836,djdf
231928234015,32,The Orange Peeler,33573,IT,Milan,45.516,9.227,u0nd
206158430279,72,Flamingo Cafe,53370,GB,London,51.493,-0.127,gcpu
120259084300,13,The Firehouse,59829,US,Branson,36.633,-93.272,9yt8
17179869184,1,Savoria,10902,US,Arvada,-8.7,115.164,qw3y
206158430236,29,The Olive Branch,53370,ES,Barcelona,41.396,2.162,sp3e
180388626455,24,The Fisherman's Catch,7531,US,Hobart,42.99,-78.742,dr8h
214748364810,11,The Flaming Wok,92040,US,Jellico,36.588,-84.127,dns0
214748364818,19,The Tasting Room,92040,US,Bowlinggreen,41.374,-83.608,dpke
137438953473,2,Bella Cucina,11038,US,Grand Prairie,32.784,-97.06,9vff
103079215157,54,The Spice House,4340,FR,Paris,48.847,2.283,u09t
146028888148,85,The Plum Cafe,70611,NL,Amsterdam,52.37,4.861,u173
266287972432,81,The Oak Room,11263,GB,London,51.546,-0.055,gcpv
249108103209,42,The Daily Scoop,55897,US,Tigerton,44.75,-89.066,dpbw
60129542206,63,Cafe Paris,71555,GB,London,51.52,-0.158,gcpv
266287972410,59,Azalea Cafe,11263,FR,Paris,48.872,2.297,u09w
257698037817,58,A Tasty Bite,26468,FR,Paris,48.871,2.343,u09w
85899345933,14,The Gourmet Garden,18952,US,Rohnert Park,38.364,-122.715,9qbd
8589934639,48,The Local Cafe,12630,FR,Paris,48.875,2.326,u09w
146028888146,83,The Pantry,70611,NL,Amsterdam,52.335,4.889,u173
266287972407,56,The Waffle House,11263,FR,Paris,48.871,2.298,u09w
77309411379,52,The Red Door,78190,FR,Paris,48.868,2.321,u09w
154618822705,50,The Pancake House,41484,AT,Vienna,48.211,16.374,u2ed
154618822715,60,Big City Grill,41484,FR,Paris,48.874,2.322,u09w
249108103237,70,Earth and Vine,55897,GB,London,51.519,-0.135,gcpv
197568495620,5,The Hungry Hippo,24784,US,Mobile,30.688,-88.041,dj3q
85899345974,55,The Steak House,18952,GB,London,51.494,-0.188,gcpu
17179869190,7,Cafe Roma,10902,US,Duluth,33.951,-84.125,dnh1
137438953528,57,The Yellow Submarine,11038,GB,London,51.527,-0.132,gcpv
180388626502,71,Fire and Spice,7531,NL,Amsterdam,52.368,4.868,u173
128849018933,54,The Spice House,5679,FR,Paris,48.866,2.326,u09t
42949673014,55,The Steak House,89646,FR,Paris,48.872,2.303,u09w
120259084323,36,Blue Ocean Grill,59829,FR,Paris,48.832,2.354,u09t
128849018953,74,Garden of Eatin',5679,GB,London,51.524,-0.185,gcpv
214748364865,66,City Bites,92040,GB,London,51.49,-0.138,gcpu
137438953530,59,Azalea Cafe,11038,NL,Amsterdam,52.338,4.818,u173
257698037764,5,The Hungry Hippo,26468,US,New Orleans,29.952,-90.071,9vrf
188978561030,7,Cafe Roma,3642,US,Jacksonville,31.965,-95.255,9vsm
171798691881,42,The Daily Scoop,65939,FR,Paris,48.846,2.324,u09t
103079215167,64,Chateau de Cuisine,4340,GB,London,51.505,-0.126,gcpv
128849018920,41,The Daily Bread,5679,IT,Milan,45.502,9.222,u0nd
163208757318,71,Fire and Spice,96638,GB,London,51.522,-0.153,gcpv
249108103182,15,The Pearl Kitchen,55897,US,Marina,36.699,-121.806,9q92
266287972370,19,The Tasting Room,11263,US,Percival,40.69,-95.789,9z5z
214748364809,10,The Golden Spoon,92040,US,El Reno,35.505,-97.973,9y63
180388626460,29,The Olive Branch,7531,US,Gaylord,44.556,-94.224,9zuv
180388626464,33,The Blue Elephant,7531,IT,Milan,45.478,9.203,u0nd
163208757267,20,The Brasserie,96638,US,Bellmawr,39.864,-75.078,dr4d
103079215133,30,The Wine Cellar,4340,US,Drums,41.033,-75.953,dr3c
171798691869,30,The Wine Cellar,65939,IT,Milan,45.469,9.195,u0nd
197568495695,80,The Market Cafe,24784,GB,London,51.505,-0.099,gcpv
29,30,The Wine Cellar,47732,US,Canyonville,42.944,-123.291,9r8k
128849018932,53,The Red Rooster,5679,FR,Paris,48.858,2.28,u09t
197568495661,46,The Italian Table,24784,AT,Vienna,48.195,16.384,u2ed
137438953483,12,The Wooden Spoon,11038,US,Denver,39.915,-104.993,9xj7
17179869201,18,The Harvest Room,10902,US,Rehoboth Beach,38.717,-75.082,dqfs
103079215122,19,The Tasting Room,4340,US,Emporia,36.707,-77.56,dq8b
128849018912,33,The Blue Elephant,5679,US,Camden,44.202,-69.075,dryg
163208757251,4,The Blue Plate,96638,US,Vicksburg,32.314,-90.899,9vxr
51539607595,44,The French Kitchen,6934,FR,Paris,48.863,2.338,u09t
94489280570,59,Azalea Cafe,95399,GB,London,51.52,-0.122,gcpv
68719476739,4,The Blue Plate,77517,US,Junction,30.494,-99.778,9v3j
94489280553,42,The Daily Scoop,95399,FR,Paris,48.866,2.283,u09t
146028888093,30,The Wine Cellar,70611,US,Albany,42.687,-73.815,dred
146028888141,78,The Hot Spot,70611,GB,London,51.503,-0.152,gcpu
68719476794,59,Azalea Cafe,77517,GB,London,51.516,-0.18,gcpv
206158430217,10,The Golden Spoon,53370,US,Barstow,34.891,-117.003,9qhy
214748364829,30,The Wine Cellar,92040,US,Eau Claire,44.844,-91.596,9zyz
231928233997,14,The Gourmet Garden,33573,US,Stirling City,39.904,-121.527,9r1e
206158430228,21,The Lazy Daisy,53370,US,Exton,40.362,-75.626,dr4j
231928234037,54,The Spice House,33573,GB,London,51.517,-0.07,gcpv
154618822690,35,Basilica Bistro,41484,US,Clare,43.83,-84.788,dpg9
77309411374,47,The Juicy Burger,78190,FR,Paris,48.858,2.353,u09t
180388626481,50,The Pancake House,7531,FR,Paris,48.871,2.33,u09w
231928234003,20,The Brasserie,33573,ES,Barcelona,41.405,2.129,sp3e
188978561037,14,The Gourmet Garden,3642,US,Chattanooga,34.991,-85.208,dn5r
163208757286,39,Cinnamon Grill,96638,US,Spearfish,44.48,-103.814,9xyj
223338299426,35,Basilica Bistro,36937,US,Jamestown,46.882,-98.715,cb3f
188978561033,10,The Golden Spoon,3642,US,Hope,33.684,-93.612,9vvr
163208757323,76,Happy Hour Cafe,96638,NL,Amsterdam,52.371,4.894,u173
60129542170,27,The Corner Cafe,71555,ES,Barcelona,41.382,2.184,sp3e
257698037811,52,The Red Door,26468,FR,Paris,48.864,2.341,u09t
146028888127,64,Chateau de Cuisine,70611,FR,Paris,48.861,2.379,u09t
68719476773,38,Cafe Viva,77517,US,Kalispell,48.182,-114.305,c2wd
111669149697,2,Bella Cucina,84488,US,Orlando,28.407,-81.405,djn1
8589934607,16,The Spice Tree,12630,US,Burlington,39.299,-102.278,9wzr
60129542197,54,The Spice House,71555,FR,Paris,48.876,2.359,u09w
60129542180,37,Cafe Crepe,71555,AT,Vienna,48.205,16.369,u2ed
214748364855,56,The Waffle House,92040,FR,Paris,48.865,2.329,u09t
42949673017,58,A Tasty Bite,89646,FR,Paris,48.876,2.3,u09w
111669149703,8,The Green Olive,84488,US,Birmingham,33.52,-86.809,djfq
206158430271,64,Chateau de Cuisine,53370,FR,Paris,48.864,2.366,u09t
25769803797,22,The Red Pepper,72230,ES,Barcelona,41.392,2.162,sp3e
111669149728,33,The Blue Elephant,84488,US,Brockton,42.064,-71.058,drmr
154618822683,28,The Spicy Pickle,41484,US,Narragansett,41.432,-71.462,drm5
85899345984,65,Chef's Corner,18952,GB,London,51.537,-0.002,gcpv
249108103185,18,The Harvest Room,55897,US,San Francisco,37.792,-122.401,9q8y
34359738440,73,Fresh Harvest,50333,NL,Amsterdam,52.354,4.866,u173
206158430265,58,A Tasty Bite,53370,FR,Paris,48.844,2.316,u09t
249108103215,48,The Local Cafe,55897,IT,Milan,45.514,9.119,u0n6
103079215170,67,Crimson and Clover,4340,GB,London,51.51,-0.188,gcpv
51539607606,55,The Steak House,6934,GB,London,51.513,-0.187,gcpv
94489280551,40,Crimson Cafe,95399,FR,Paris,48.838,2.306,u09t
146028888142,79,The Huckleberry Cafe,70611,GB,London,51.507,-0.129,gcpv
8589934651,60,Big City Grill,12630,GB,London,51.497,-0.158,gcpu
25769803816,41,The Daily Bread,72230,IT,Milan,45.466,9.192,u0nd
163208757297,50,The Pancake House,96638,AT,Vienna,48.234,16.421,u2ed
266287972376,25,The Cozy Cafe,11263,ES,Barcelona,41.394,2.164,sp3e
188978561058,35,Basilica Bistro,3642,US,Madison,43.073,-89.44,dp8m
66,67,Crimson and Clover,47732,NL,Amsterdam,52.35,4.876,u173
146028888096,33,The Blue Elephant,70611,US,Decorah,43.292,-91.797,9zww
214748364873,74,Garden of Eatin',92040,GB,London,51.517,-0.137,gcpv
60129542199,56,The Waffle House,71555,GB,London,51.474,-0.019,gcpu
94489280559,48,The Local Cafe,95399,FR,Paris,48.873,2.336,u09w
188978561102,79,The Huckleberry Cafe,3642,GB,London,51.583,-0.217,gcpv
180388626440,9,The Grill House,7531,US,Max Meadows,36.941,-80.944,dnw6
128849018948,69,Dragonfly Cafe,5679,GB,London,51.508,-0.144,gcpv
51539607577,26,The Silver Spoon,6934,US,Archbald,41.494,-75.592,dr6h
171798691880,41,The Daily Bread,65939,FR,Paris,48.845,2.352,u09t
154618822669,14,The Gourmet Garden,41484,US,Franklin,35.911,-86.823,dn6k
111669149716,21,The Lazy Daisy,84488,US,Bloomington,40.46,-88.977,dp0w
231928234044,61,Blue Water Bistro,33573,US,Harleigh,54.153,11.754,u38k
180388626492,61,Blue Water Bistro,7531,GB,London,51.508,-0.155,gcpv
85899345922,3,Spice Bazaar,18952,US,West Palm Beach,26.691,-80.073,dhxp
103079215158,55,The Steak House,4340,FR,Paris,48.861,2.343,u09t
8589934638,47,The Juicy Burger,12630,FR,Paris,48.871,2.326,u09w
197568495658,43,The Food House,24784,US,Mohawk,47.415,-88.299,f03j
34359738409,42,The Daily Scoop,50333,FR,Paris,48.846,2.345,u09t
111669149708,13,The Firehouse,84488,US,Yellville,36.105,-92.611,9yqj
154618822712,57,The Yellow Submarine,41484,FR,Paris,48.861,2.311,u09t
206158430241,34,The Tasty Treat,53370,US,Hampton,42.91,-70.813,drts
42949672980,21,The Lazy Daisy,89646,ES,Barcelona,41.384,2.151,sp3e
154618822708,53,The Red Rooster,41484,FR,Paris,48.853,2.33,u09t
43,44,The French Kitchen,47732,AT,Vienna,48.192,16.355,u2ed
214748364845,46,The Italian Table,92040,FR,Paris 06,48.845,2.321,u09t
197568495644,29,The Olive Branch,24784,ES,Barcelona,41.391,2.159,sp3e
34359738383,16,The Spice Tree,50333,ES,Barcelona,41.38,2.181,sp3e
77309411341,14,The Gourmet Garden,78190,US,Bull Shoals,36.382,-92.591,9yqn
171798691846,7,Cafe Roma,65939,US,Rocky Mount,35.979,-77.847,dq2s
8589934632,41,The Daily Bread,12630,FR,Paris,48.847,2.326,u09t
231928234038,55,The Steak House,33573,NL,Amsterdam,52.331,4.877,u173
266287972425,74,Garden of Eatin',11263,GB,London,51.507,0.039,u10j
214748364875,76,Happy Hour Cafe,92040,GB,London,51.524,-0.079,gcpv
266287972398,47,The Juicy Burger,11263,FR,Paris,48.83,2.284,u09t
171798691877,38,Cafe Viva,65939,AT,Vienna,48.197,16.367,u2ed
206158430277,70,Earth and Vine,53370,US,Raymond,50.94,6.961,u1hc
188978561057,34,The Tasty Treat,3642,US,Fitchburg,42.546,-71.853,drsf
171798691892,53,The Red Rooster,65939,US,Northbrook,50.107,8.761,u0yj
34359738443,76,Happy Hour Cafe,50333,NL,Amsterdam,52.365,4.884,u173
249108103196,29,The Olive Branch,55897,ES,Barcelona,41.383,2.172,sp3e
128849018942,63,Cafe Paris,5679,GB,London,51.478,-0.014,gcpu
25769803827,52,The Red Door,72230,FR,Paris,48.857,2.327,u09t
8589934659,68,Delish Cafe,12630,NL,Amsterdam,52.334,4.888,u173
60129542211,68,Delish Cafe,71555,NL,Amsterdam,52.347,4.831,u173
85899345923,4,The Blue Plate,18952,US,Bisbee,31.443,-109.913,9t9f
60129542175,32,The Orange Peeler,71555,ES,Barcelona,41.394,2.112,sp3e
240518168578,3,Spice Bazaar,93164,US,Houston,29.751,-95.36,9vk1
197568495660,45,The Green Bean,24784,AT,Vienna,48.183,16.332,u2ed
8589934628,37,Cafe Crepe,12630,US,Yakima,46.614,-120.512,c263
103079215150,47,The Juicy Burger,4340,IT,Milan,45.488,9.202,u0nd
128849018904,25,The Cozy Cafe,5679,ES,Barcelona,41.392,2.177,sp3e
266287972358,7,Cafe Roma,11263,US,Birmingham,33.529,-86.715,djfq
171798691874,35,Basilica Bistro,65939,US,Port Angeles,48.11,-123.439,c281
25769803799,24,The Fisherman's Catch,72230,ES,Barcelona,41.394,2.165,sp3e
25769803821,46,The Italian Table,72230,US,Sumner,47.202,-122.223,c23h
51539607583,32,The Orange Peeler,6934,IT,Milan,45.478,9.2,u0nd
137438953529,58,A Tasty Bite,11038,GB,Woodford Green,51.607,0.059,u10j
25769803818,43,The Food House,72230,IT,Milan,45.474,9.196,u0nd
128849018903,24,The Fisherman's Catch,5679,ES,Barcelona,41.391,2.168,sp3e
146028888131,68,Delish Cafe,70611,FR,Paris,48.873,2.302,u09w
120259084344,57,The Yellow Submarine,59829,GB,London,51.506,-0.14,gcpv
25769803807,32,The Orange Peeler,72230,US,Southfield,42.472,-83.242,dpsc
163208757295,48,The Local Cafe,96638,AT,Vienna,48.167,16.345,u2ed
128849018931,52,The Red Door,5679,FR,Paris,48.852,2.356,u09t
60129542178,35,Basilica Bistro,71555,IT,Milan,45.444,9.116,u0n6
146028888111,48,The Local Cafe,70611,IT,Milan,45.498,9.19,u0nd
17179869230,47,The Juicy Burger,10902,AT,Vienna,48.207,16.372,u2ed
17179869247,64,Chateau de Cuisine,10902,FR,Paris,48.875,2.306,u09w
68719476772,37,Cafe Crepe,77517,AT,Vienna,48.179,16.363,u2ed
111669149723,28,The Spicy Pickle,84488,ES,Barcelona,41.391,2.173,sp3e
120259084292,5,The Hungry Hippo,59829,US,Houston,29.768,-95.46,9vk1
103079215146,43,The Food House,4340,US,Pembroke,44.956,-67.169,dxbp
111669149736,41,The Daily Bread,84488,FR,Paris,48.838,2.319,u09t
197568495626,11,The Flaming Wok,24784,US,Albuquerque,35.159,-106.585,9wk0
231928234017,34,The Tasty Treat,33573,US,Seattle,47.661,-122.314,c23p
77309411363,36,Blue Ocean Grill,78190,US,Forest Grove,45.521,-123.078,c206
266287972404,53,The Red Rooster,11263,FR,Paris,48.861,2.301,u09t
214748364834,35,Basilica Bistro,92040,IT,Milan,45.462,9.181,u0nd
8589934653,62,Cafe Luminoso,12630,GB,London,51.505,-0.226,gcpv
5,6,The Daily Grind,47732,US,Columbus,33.514,-88.426,djcn
240518168647,72,Flamingo Cafe,93164,GB,London,51.559,-0.285,gcpv
85899345963,44,The French Kitchen,18952,AT,Vienna,48.216,16.36,u2ed
180388626466,35,Basilica Bistro,7531,IT,Milan,45.5,9.143,u0nd
25769803823,48,The Local Cafe,72230,AT,Vienna,48.206,16.378,u2ed
77309411372,45,The Green Bean,78190,FR,Paris,48.852,2.374,u09t
19,20,The Brasserie,47732,ES,Barcelona,41.378,2.176,sp3e
249108103221,54,The Spice House,55897,FR,Paris,48.838,2.315,u09t
231928234008,25,The Cozy Cafe,33573,US,Effingham,43.741,-71.115,drv2
68719476757,22,The Red Pepper,77517,ES,Barcelona,41.434,2.147,sp3e
163208757280,33,The Blue Elephant,96638,ES,Barcelona,41.399,2.144,sp3e
188978561039,16,The Spice Tree,3642,US,Gallup,35.5,-108.728,9w69
120259084321,34,The Tasty Treat,59829,AT,Vienna,48.197,16.341,u2ed
266287972416,65,Chef's Corner,11263,FR,Paris,48.883,2.298,u09w
42949672992,33,The Blue Elephant,89646,US,Albert Lea,43.65,-93.369,9zv8
163208757261,14,The Gourmet Garden,96638,US,Ruther Glen,37.933,-77.476,dq8z
103079215108,5,The Hungry Hippo,4340,US,Gulfport,30.425,-89.093,dj2t
163208757273,26,The Silver Spoon,96638,ES,Barcelona,41.368,2.19,sp3e
214748364830,31,Bistro 42,92040,US,Minneapolis,44.852,-93.24,9zvx
249108103190,23,The Hungry Pig,55897,US,Carnegie,40.406,-80.089,dppj
197568495637,22,The Red Pepper,24784,US,Indianapolis,39.888,-86.265,dp4d
154618822718,63,Cafe Paris,41484,GB,London,51.491,-0.145,gcpu
249108103226,59,Azalea Cafe,55897,FR,Paris,48.869,2.321,u09w
146028888138,75,Greenhouse Cafe,70611,GB,London,51.497,-0.168,gcpu
25769803788,13,The Firehouse,72230,US,East Saint Louis,38.629,-90.175,9yzg
214748364850,51,The Pizzeria,92040,FR,Paris,48.852,2.339,u09t
163208757294,47,The Juicy Burger,96638,AT,Vienna,48.154,16.283,u2e9
240518168602,27,The Corner Cafe,93164,ES,Barcelona,41.38,2.143,sp3e
154618822713,58,A Tasty Bite,41484,FR,Paris,48.872,2.345,u09w
249108103176,9,The Grill House,55897,US,Kiowa,34.719,-95.9,9y5v
2,3,Spice Bazaar,47732,US,Hammond,30.518,-90.501,9vrt
103079215130,27,The Corner Cafe,4340,US,Eagle,39.66,-106.83,9xh1
180388626435,4,The Blue Plate,7531,US,San Diego,32.724,-117.168,9mud
146028888105,42,The Daily Scoop,70611,IT,Milan,45.46,9.177,u0nd
180388626486,55,The Steak House,7531,GB,London,51.481,-0.007,gcpu
94489280518,7,Cafe Roma,95399,US,Madisonville,35.506,-84.37,dnk1
180388626482,51,The Pizzeria,7531,FR,Paris,48.874,2.32,u09w
103079215161,58,A Tasty Bite,4340,FR,Paris,48.872,2.328,u09w
128849018899,20,The Brasserie,5679,ES,Barcelona,41.379,2.156,sp3e
63,64,Chateau de Cuisine,47732,GB,London,51.514,-0.157,gcpv
94489280560,49,The Olive Tree,95399,FR,Paris,48.879,2.358,u09w
240518168581,6,The Daily Grind,93164,US,Tucson,32.314,-110.977,9t9p
111669149733,38,Cafe Viva,84488,AT,Vienna,48.187,16.344,u2ed
180388626475,44,The French Kitchen,7531,FR,Paris,48.852,2.349,u09t
206158430211,4,The Blue Plate,53370,US,Houston,29.94,-95.362,9vk4
146028888066,3,Spice Bazaar,70611,US,Weslaco,26.172,-97.959,9udk
103079215149,46,The Italian Table,4340,IT,Milan,45.464,9.194,u0nd
94489280567,56,The Waffle House,95399,GB,London,51.512,-0.182,gcpv
197568495685,70,Earth and Vine,24784,FR,Paris,48.88,2.32,u09w
214748364806,7,Cafe Roma,92040,US,Cypress,33.832,-118.024,9qh0
12,13,The Firehouse,47732,US,Athens,39.354,-81.999,dnvx
146028888117,54,The Spice House,70611,AT,Vienna,48.201,16.339,u2ed
120259084337,50,The Pancake House,59829,GB,London,51.494,-0.207,gcpu
266287972355,4,The Blue Plate,11263,US,San Antonio,29.414,-98.71,9v1z
249108103189,22,The Red Pepper,55897,US,Harrisburg,40.278,-76.821,dr1m
137438953526,55,The Steak House,11038,GB,London,51.515,-0.157,gcpv
180388626495,64,Chateau de Cuisine,7531,GB,London,51.518,-0.15,gcpv
34359738385,18,The Harvest Room,50333,ES,Barcelona,41.401,2.21,sp3e
51539607578,27,The Corner Cafe,6934,US,Woodstock,42.04,-74.121,dr7r
188978561032,9,The Grill House,3642,US,Pawleys Island,33.47,-79.098,djzy
249108103186,19,The Tasting Room,55897,US,Springfield,37.957,-122.331,9q9p
17179869205,22,The Red Pepper,10902,US,Jennerstown,40.164,-79.079,dppu
8589934657,66,City Bites,12630,GB,London,51.52,-0.125,gcpv
51539607591,40,Crimson Cafe,6934,AT,Donauinsel,48.232,16.417,u2ed
120259084328,41,The Daily Bread,59829,FR,Paris,48.86,2.323,u09t
171798691849,10,The Golden Spoon,65939,US,Sunnyvale,37.352,-122.003,9q9h
171798691884,45,The Green Bean,65939,FR,Paris,48.852,2.345,u09t
266287972362,11,The Flaming Wok,11263,US,Osage Beach,38.127,-92.665,9yy0
180388626447,16,The Spice Tree,7531,US,Portland,40.439,-84.994,dp5w
120259084346,59,Azalea Cafe,59829,GB,London,51.511,-0.184,gcpv
137438953490,19,The Tasting Room,11038,US,Cedar Rapids,42.03,-91.652,9zqz
25769803846,71,Fire and Spice,72230,NL,Amsterdam,52.372,4.887,u173
128849018918,39,Cinnamon Grill,5679,IT,Milan,45.466,9.191,u0nd
68719476790,55,The Steak House,77517,GB,London,51.513,-0.1,gcpv
34359738437,70,Earth and Vine,50333,GB,London,51.537,-0.192,gcpv
17179869234,51,The Pizzeria,10902,FR,Paris,48.838,2.381,u09t
249108103177,10,The Golden Spoon,55897,US,Boiling Springs,35.011,-81.955,dnjx
8589934600,9,The Grill House,12630,US,Ballentine,36.715,-4.426,eysb
8589934648,57,The Yellow Submarine,12630,GB,London,51.494,-0.245,gcpu
111669149722,27,The Corner Cafe,84488,ES,Barcelona,41.386,2.176,sp3e
197568495703,88,The Royal Cafe,24784,NL,Amsterdam,52.368,4.883,u173
240518168595,20,The Brasserie,93164,US,Kansas City,39.309,-94.683,9yux
266287972383,32,The Orange Peeler,11263,US,Rockford,42.273,-88.967,dp88
85899345954,35,Basilica Bistro,18952,IT,Milan,45.451,9.161,u0nd
111669149742,47,The Juicy Burger,84488,FR,Paris,48.867,2.286,u09t
94489280568,57,The Yellow Submarine,95399,GB,London,51.518,-0.135,gcpv
56,57,The Yellow Submarine,47732,GB,London,51.42,-0.211,gcpu
257698037833,74,Garden of Eatin',26468,NL,Amsterdam,52.37,4.903,u173
128849018911,32,The Orange Peeler,5679,US,Harmony,43.561,-92.011,9zwx
146028888122,59,Azalea Cafe,70611,FR,Paris,48.835,2.326,u09t
51539607584,33,The Blue Elephant,6934,IT,Milan,45.481,9.19,u0nd
223338299438,47,The Juicy Burger,36937,GB,London,51.493,-0.157,gcpu
25769803817,42,The Daily Scoop,72230,IT,Milan,45.467,9.143,u0nd
28,29,The Olive Branch,47732,US,Sioux City,42.508,-96.374,9ze3
17179869231,48,The Local Cafe,10902,AT,Vienna,48.208,16.368,u2ed
68719476771,36,Blue Ocean Grill,77517,IT,Milan,45.512,9.124,u0n6
77309411394,67,Crimson and Clover,78190,GB,London,51.519,-0.132,gcpv
120259084288,1,Savoria,59829,US,Miami,25.764,-80.266,dhwf
128849018916,37,Cafe Crepe,5679,IT,Milan,45.452,9.205,u0nd
137438953507,36,Blue Ocean Grill,11038,AT,Vienna,48.196,16.396,u2ed
171798691886,47,The Juicy Burger,65939,FR,Paris,48.862,2.341,u09t
163208757305,58,A Tasty Bite,96638,FR,Paris,48.87,2.297,u09w
163208757262,15,The Pearl Kitchen,96638,US,Sainte Genevieve,37.968,-90.057,9yxz
163208757256,9,The Grill House,96638,US,Robinsonville,34.819,-90.412,9ypw
197568495697,82,The Palate,24784,GB,London,51.51,-0.191,gcpv
240518168576,1,Savoria,93164,US,Bristol,19.435,-99.147,9g3q
60129542201,58,A Tasty Bite,71555,GB,London,51.509,-0.016,gcpv
51539607596,45,The Green Bean,6934,FR,Paris,48.865,2.305,u09t
257698037777,18,The Harvest Room,26468,US,Garberville,40.102,-123.794,9ppu
111669149745,50,The Pancake House,84488,FR,Paris,48.871,2.361,u09w
42949672975,16,The Spice Tree,89646,US,Fort Bragg,39.426,-123.803,9ppb
77309411397,70,Earth and Vine,78190,US,Juneau,58.3,-134.406,c427
146028888150,87,The Red Hen,70611,US,East Hickory,52.674,13.569,u33e
17179869228,45,The Green Bean,10902,AT,Vienna,48.203,16.367,u2ed
163208757296,49,The Olive Tree,96638,AT,Vienna,48.202,16.379,u2ed
257698037760,1,Savoria,26468,US,Fort Lauderdale,26.174,-80.1,dhxh
223338299448,57,The Yellow Submarine,36937,NL,Amsterdam,52.292,4.944,u179
180388626501,70,Earth and Vine,7531,NL,Amsterdam,52.366,4.899,u173
188978561068,45,The Green Bean,3642,US,Mobridge,45.537,-100.424,cb0e
42949673011,52,The Red Door,89646,FR,Paris,48.869,2.337,u09w
146028888102,39,Cinnamon Grill,70611,US,Shakopee,44.801,-93.509,9zvw
94489280547,36,Blue Ocean Grill,95399,US,Spearfish,44.476,-103.848,9xyj
8589934634,43,The Food House,12630,FR,Paris,48.864,2.369,u09t
